Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-01-02 00:00:00-05:00,0.18010204602964575,0.1825465972862842,0.17635726928710938,0.17635726928710938,436416000,0.0,0.0
2004-01-05 00:00:00-05:00,0.17903196836007085,0.18331131276352064,0.17742732180826626,0.18208812177181244,575292000,0.0,0.0
2004-01-06 00:00:00-05:00,0.18155358730128615,0.19202226198415098,0.18071275343764956,0.18950068950653076,1093344000,0.0,0.0
2004-01-07 00:00:00-05:00,0.1873605815273865,0.19209839036515552,0.18606218653955178,0.19118145108222961,673032000,0.0,0.0
2004-01-08 00:00:00-05:00,0.1935498031597423,0.19446674199442474,0.1900351874961549,0.19186906516551971,433752000,0.0,0.0
2004-01-09 00:00:00-05:00,0.19056983827954888,0.19698839879141047,0.18904221207847646,0.19461993873119354,766584000,0.0,0.0
2004-01-12 00:00:00-05:00,0.19530769113893262,0.19744690664828277,0.1934738123842048,0.19683623313903809,541980000,0.0,0.0
2004-01-13 00:00:00-05:00,0.1958421689556077,0.19775306760480243,0.1846096975085665,0.18667280673980713,865800000,0.0,0.0
2004-01-14 00:00:00-05:00,0.18758972516117017,0.19026442277675354,0.18354052788256323,0.1852973848581314,544872000,0.0,0.0
2004-01-15 00:00:00-05:00,0.18392199594335767,0.18713127555742587,0.18063661103575632,0.18560366332530975,609204000,0.0,0.0
2004-01-16 00:00:00-05:00,0.18751365339989703,0.19003522545133056,0.18575588066055507,0.18843059241771698,451728000,0.0,0.0
2004-01-20 00:00:00-05:00,0.19072297650959666,0.19400836228379573,0.18858376135250654,0.19370302557945251,487764000,0.0,0.0
2004-01-21 00:00:00-05:00,0.1920983804265664,0.19286219358340306,0.18445754349873036,0.1847628802061081,494460000,0.0,0.0
2004-01-22 00:00:00-05:00,0.1857558946312436,0.18873594324743057,0.17826818499636646,0.18048350512981415,605724000,0.0,0.0
2004-01-23 00:00:00-05:00,0.17956656753676806,0.18315821861175513,0.176051950877646,0.17643430829048157,482472000,0.0,0.0
2004-01-26 00:00:00-05:00,0.17758047240369473,0.18415124277189704,0.17620507064289034,0.18338744342327118,393684000,0.0,0.0
2004-01-27 00:00:00-05:00,0.17971969926303238,0.18262364269299006,0.17154337978484277,0.17291878163814545,934104000,0.0,0.0
2004-01-28 00:00:00-05:00,0.17513498447167744,0.17788580132593068,0.17154334762022044,0.17246027290821075,615204000,0.0,0.0
2004-01-29 00:00:00-05:00,0.17299571833101843,0.17383563629136511,0.16161011062189473,0.16741707921028137,929700000,0.0,0.0
2004-01-30 00:00:00-05:00,0.1670356889640656,0.17383570415288624,0.16604172918081944,0.17001573741436005,466464000,0.0,0.0
2004-02-02 00:00:00-05:00,0.17139119402613923,0.1761280872763885,0.16963342082963154,0.17276659607887268,560844000,0.0,0.0
2004-02-03 00:00:00-05:00,0.17230805924265796,0.17528810736557174,0.1698625927083854,0.17215493321418762,418032000,0.0,0.0
2004-02-04 00:00:00-05:00,0.16970955838680463,0.17108496070083426,0.16726500598117727,0.16749423742294312,436800000,0.0,0.0
2004-02-05 00:00:00-05:00,0.16841110434938839,0.17192572078362314,0.16734103926835706,0.17001573741436005,331980000,0.0,0.0
2004-02-06 00:00:00-05:00,0.17223108098843345,0.17635730038207678,0.17131414182724267,0.17391274869441986,471132000,0.0,0.0
2004-02-09 00:00:00-05:00,0.17521109927896422,0.17803893702723445,0.1726134219782579,0.1726895272731781,373992000,0.0,0.0
2004-02-10 00:00:00-05:00,0.17322501232626492,0.17918510905889876,0.17314799158092817,0.17903198301792145,509700000,0.0,0.0
2004-02-11 00:00:00-05:00,0.18132429286221724,0.1859089734682947,0.18071269058862796,0.1852973848581314,737808000,0.0,0.0
2004-02-12 00:00:00-05:00,0.18430435123693742,0.18529739543018853,0.17689274836359956,0.17971965670585632,974892000,0.0,0.0
2004-02-13 00:00:00-05:00,0.17498185605743796,0.1825465852243282,0.17345423023782874,0.17803892493247986,1747500000,0.0,0.0
2004-02-17 00:00:00-05:00,0.17872661681537225,0.1805604946719545,0.17628115029900904,0.18002501130104065,575976000,0.0,0.0
2004-02-18 00:00:00-05:00,0.1805604946719545,0.18147743360024565,0.17880272210423934,0.18002501130104065,320244000,0.0,0.0
2004-02-19 00:00:00-05:00,0.18224129689723345,0.1854505772020163,0.17956658466157635,0.17994895577430725,631032000,0.0,0.0
2004-02-20 00:00:00-05:00,0.17964359850731046,0.18491598835249154,0.17864963860392818,0.18445752561092377,618120000,0.0,0.0
2004-02-23 00:00:00-05:00,0.18415121811988566,0.18445748384156413,0.17559344472431507,0.17803892493247986,853332000,0.0,0.0
2004-02-24 00:00:00-05:00,0.17498184803454275,0.17719808315879046,0.1690217520364796,0.17093265056610107,708384000,0.0,0.0
2004-02-25 00:00:00-05:00,0.1720018884827444,0.17521116944042583,0.1700919044205496,0.17192578315734863,652512000,0.0,0.0
2004-02-26 00:00:00-05:00,0.17444727777098637,0.1747526280488236,0.17093266164124254,0.17307187616825104,344976000,0.0,0.0
2004-02-27 00:00:00-05:00,0.17345424855080963,0.17360647280980868,0.16741714456614223,0.17001573741436005,595548000,0.0,0.0
2004-03-01 00:00:00-05:00,0.16955730758725884,0.17284269331510146,0.1693280761997578,0.17253735661506653,506628000,0.0,0.0
2004-03-02 00:00:00-05:00,0.17276659047969758,0.17398886641069308,0.1686403707917915,0.16932807862758636,813348000,0.0,0.0
2004-03-03 00:00:00-05:00,0.1688695870036056,0.1688695870036056,0.16436101025300595,0.1671118140220642,552492000,0.0,0.0
2004-03-04 00:00:00-05:00,0.1687925518537068,0.17108489268692623,0.16741715008646102,0.17077955603599548,413352000,0.0,0.0
2004-03-05 00:00:00-05:00,0.1669586522240151,0.17345423193607132,0.1663479790007844,0.16955725848674774,354888000,0.0,0.0
2004-03-08 00:00:00-05:00,0.16963336307341279,0.17192570360195716,0.1623739704741938,0.1636732667684555,465168000,0.0,0.0
2004-03-09 00:00:00-05:00,0.16504866967416523,0.16520179569270413,0.15977628138740563,0.16252708435058594,371232000,0.0,0.0
2004-03-10 00:00:00-05:00,0.16359714462436956,0.16535400159177321,0.15901246403959818,0.16015863418579102,481692000,0.0,0.0
2004-03-11 00:00:00-05:00,0.15801851853669896,0.16367326448913214,0.15801851853669896,0.15893545746803284,526872000,0.0,0.0
2004-03-12 00:00:00-05:00,0.16107561385200667,0.1642848938072637,0.159317840989647,0.16229788959026337,377952000,0.0,0.0
2004-03-15 00:00:00-05:00,0.1613048446096228,0.16199255233442872,0.15763710195865963,0.1586301326751709,421224000,0.0,0.0
2004-03-16 00:00:00-05:00,0.16061711155751698,0.16619485045090887,0.15954704659520494,0.16543103754520416,597504000,0.0,0.0
2004-03-17 00:00:00-05:00,0.1681048339384774,0.17108488230621752,0.1674171399282954,0.16948024928569794,524592000,0.0,0.0
2004-03-18 00:00:00-05:00,0.16856332133412627,0.17345425512536145,0.16810484496716452,0.17139115929603577,528048000,0.0,0.0
2004-03-19 00:00:00-05:00,0.17047413916243334,0.17223098205416001,0.16841103065071866,0.169404074549675,452964000,0.0,0.0
2004-03-22 00:00:00-05:00,0.16680649087428331,0.1694041824540642,0.16428491827089084,0.1681048721075058,576708000,0.0,0.0
2004-03-23 00:00:00-05:00,0.17039716243351632,0.17223102651242322,0.16688253296665936,0.1687925159931183,576036000,0.0,0.0
2004-03-24 00:00:00-05:00,0.16848720299157044,0.17918510703012785,0.16810483195487627,0.17635726928710938,787344000,0.0,0.0
2004-03-25 00:00:00-05:00,0.17834428360294968,0.1875136604631103,0.17803894695655256,0.18659672141075134,997128000,0.0,0.0
2004-03-26 00:00:00-05:00,0.18606211245059967,0.18896513978001028,0.18354054067420428,0.18606211245059967,551604000,0.0,0.0
2004-03-29 00:00:00-05:00,0.18873590568140378,0.19660688660906742,0.1883544637974441,0.19408531486988068,985764000,0.0,0.0
2004-03-30 00:00:00-05:00,0.19278602948864307,0.2008092214418738,0.19263288979325408,0.19989228248596191,724956000,0.0,0.0
2004-03-31 00:00:00-05:00,0.2008853495350566,0.2038653980641716,0.1998161998754689,0.20172618329524994,604752000,0.0,0.0
2004-04-01 00:00:00-05:00,0.20195541005050144,0.2060816288948892,0.1930913836280141,0.19813454151153564,1319508000,0.0,0.0
2004-04-02 00:00:00-05:00,0.2024899456089608,0.20378924174213356,0.19637763948145848,0.20096231997013092,649740000,0.0,0.0
2004-04-05 00:00:00-04:00,0.19989227292291348,0.20898554309241382,0.19989227292291348,0.20814470946788788,576744000,0.0,0.0
2004-04-06 00:00:00-04:00,0.2040185179122106,0.20547003858959031,0.19867002342760506,0.19973917305469513,624096000,0.0,0.0
2004-04-07 00:00:00-04:00,0.20126769058110314,0.20134379586955137,0.19515446838522024,0.19866999983787537,447864000,0.0,0.0
2004-04-08 00:00:00-04:00,0.20310155270610566,0.20631083207322828,0.20157302514193481,0.20432382822036743,447096000,0.0,0.0
2004-04-12 00:00:00-04:00,0.2059284851020914,0.20684542406220333,0.1992806947205645,0.2005038857460022,443784000,0.0,0.0
2004-04-13 00:00:00-04:00,0.2023377241661923,0.2024899347194944,0.19484910157797813,0.19584213197231293,442704000,0.0,0.0
2004-04-14 00:00:00-04:00,0.19484922828196755,0.20050397698505992,0.1926329783329807,0.19683623313903809,512016000,0.0,0.0
2004-04-15 00:00:00-04:00,0.1941614412784354,0.19500227498730618,0.18567977257050242,0.18652060627937317,828084000,0.0,0.0
2004-04-16 00:00:00-04:00,0.18575591519634332,0.18583293595666509,0.18002506234877252,0.18040741980075836,654864000,0.0,0.0
2004-04-19 00:00:00-04:00,0.18025424092161982,0.18147743189310234,0.17696885624635264,0.18017813563346863,522804000,0.0,0.0
2004-04-20 00:00:00-04:00,0.1806366561341566,0.18262366063599486,0.1724603221892019,0.17253735661506653,513804000,0.0,0.0
2004-04-21 00:00:00-04:00,0.1732250588753065,0.17880278606576386,0.1714672993422308,0.17276659607887268,688812000,0.0,0.0
2004-04-22 00:00:00-04:00,0.17116191824035146,0.17666355279058735,0.16757028083938746,0.1737596094608307,695520000,0.0,0.0
2004-04-23 00:00:00-04:00,0.1758988514350064,0.18056055470135274,0.17536426967255242,0.17758050560951233,443928000,0.0,0.0
2004-04-26 00:00:00-04:00,0.17796196172535406,0.17872667666857686,0.17016798505649308,0.1706264615058899,429912000,0.0,0.0
2004-04-27 00:00:00-04:00,0.1726134193077512,0.17719810057949742,0.16856330599155123,0.1691748946905136,494568000,0.0,0.0
2004-04-28 00:00:00-04:00,0.1692510353497861,0.17184964226639204,0.16718792561372153,0.16848723590373993,468768000,0.0,0.0
